PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
37.0,47.0,344.0,1.0,0.0,1.0,7.0,7.5,78.7,104.3,31.0,119.0,3.8,3.0,1.0,2.0,5.0,5.0,1.0,44.0,9.0,15.0,1.0,3.0,38:53,2020-12-06,13,Sun,4:05PM ET,1,0,8-4,1,Arizona Cardinals,38.0,28.0,30.0,463.0,344.0,119.0,1.0,18.0,232.0,140.0,92.0,2.0,18.92,0.6,-6.43,ram,2020,12,2020,28.333333333333332,24.833333333333332,0.6666666666666666
16.0,25.0,132.0,1.0,1.0,1.0,5.0,5.5,64.0,74.1,36.0,186.0,5.2,1.0,1.0,1.0,3.0,3.0,6.0,248.0,3.0,14.0,2.0,2.0,31:46,2020-12-10,14,Thu,8:20PM ET,1,0,9-4,0,New England Patriots,24.0,3.0,17.0,318.0,132.0,186.0,1.0,10.0,220.0,113.0,107.0,1.0,1.19,29.77,-8.58,ram,2020,12,2020,27.333333333333332,24.833333333333332,0.6923076923076923
22.0,34.0,189.0,2.0,1.0,3.0,20.0,6.1,64.7,86.5,19.0,114.0,6.0,0.0,2.0,2.0,2.0,2.0,5.0,179.0,2.0,11.0,0.0,1.0,25:45,2020-12-20,15,Sun,4:05PM ET,0,0,9-5,0,New York Jets,20.0,23.0,16.0,303.0,189.0,114.0,1.0,17.0,289.0,196.0,93.0,0.0,-2.53,-0.42,-0.32,ram,2020,12,2020,27.333333333333332,25.333333333333332,0.6428571428571429
24.0,43.0,216.0,0.0,1.0,3.0,18.0,5.4,55.8,59.8,29.0,118.0,4.1,0.0,3.0,3.0,0.0,0.0,4.0,169.0,9.0,19.0,0.0,2.0,32:50,2020-12-27,16,Sun,4:25PM ET,0,0,9-6,1,Seattle Seahawks,9.0,20.0,20.0,334.0,216.0,118.0,1.0,15.0,292.0,197.0,95.0,0.0,-11.28,-1.46,0.5,ram,2020,12,2020,17.666666666666668,23.0,0.6
22.0,38.0,223.0,0.0,1.0,2.0,8.0,6.1,57.9,63.8,30.0,110.0,3.7,0.0,3.0,3.0,1.0,1.0,5.0,222.0,6.0,15.0,1.0,1.0,37:51,2020-01-03,17,Sun,4:25PM ET,1,0,10-6,0,Arizona Cardinals,18.0,7.0,21.0,333.0,223.0,110.0,2.0,15.0,214.0,166.0,48.0,1.0,-6.77,13.48,2.44,ram,2020,1,2020,15.666666666666666,21.5,0.625
20.0,26.0,312.0,3.0,0.0,1.0,9.0,12.3,76.9,154.6,23.0,74.0,3.2,1.0,2.0,2.0,4.0,4.0,1.0,50.0,6.0,11.0,1.0,1.0,24:46,2021-09-12,1,Sun,8:20PM ET,1,0,1-0,0,Chicago Bears,34.0,14.0,18.0,386.0,312.0,74.0,0.0,24.0,322.0,188.0,134.0,2.0,21.58,0.85,-0.52,ram,2021,9,2021,,,1.0
19.0,30.0,270.0,2.0,1.0,1.0,8.0,9.3,63.3,100.7,29.0,101.0,3.5,1.0,2.0,2.0,3.0,3.0,3.0,109.0,3.0,9.0,0.0,1.0,28:28,2021-09-19,2,Sun,1:00PM ET,1,0,2-0,1,Indianapolis Colts,27.0,24.0,21.0,371.0,270.0,101.0,2.0,22.0,354.0,245.0,109.0,2.0,7.11,-1.29,-3.09,ram,2021,9,2021,,,1.0
27.0,38.0,331.0,4.0,0.0,1.0,12.0,9.0,71.1,132.7,24.0,76.0,3.2,0.0,2.0,2.0,4.0,4.0,3.0,119.0,10.0,15.0,0.0,0.0,30:10,2021-09-26,3,Sun,4:25PM ET,1,0,3-0,0,Tampa Bay Buccaneers,34.0,24.0,22.0,407.0,331.0,76.0,0.0,27.0,446.0,411.0,35.0,0.0,20.56,-15.15,3.43,ram,2021,9,2021,31.666666666666668,,1.0
26.0,41.0,280.0,2.0,1.0,0.0,0.0,6.8,63.4,89.5,23.0,121.0,5.3,0.0,2.0,3.0,2.0,2.0,1.0,37.0,6.0,11.0,0.0,1.0,24:50,2021-10-03,4,Sun,4:05PM ET,0,0,3-1,0,Arizona Cardinals,20.0,37.0,24.0,401.0,280.0,121.0,2.0,27.0,465.0,249.0,216.0,0.0,8.94,-21.72,-2.64,ram,2021,10,2021,27.0,,0.75
25.0,37.0,358.0,1.0,1.0,1.0,7.0,9.9,67.6,96.5,29.0,118.0,4.1,2.0,2.0,2.0,2.0,3.0,5.0,232.0,2.0,10.0,1.0,1.0,33:03,2021-10-07,5,Thu,8:20PM ET,1,0,4-1,1,Seattle Seahawks,26.0,17.0,24.0,476.0,358.0,118.0,1.0,22.0,354.0,262.0,92.0,2.0,13.76,-6.71,-0.05,ram,2021,10,2021,26.666666666666668,,0.8
22.0,30.0,234.0,4.0,2.0,2.0,17.0,8.4,73.3,107.5,34.0,131.0,3.9,1.0,1.0,1.0,5.0,5.0,4.0,160.0,2.0,11.0,2.0,2.0,32:22,2021-10-17,6,Sun,1:00PM ET,1,0,5-1,1,New York Giants,38.0,11.0,22.0,365.0,234.0,131.0,2.0,21.0,261.0,201.0,60.0,4.0,7.63,19.06,-0.96,ram,2021,10,2021,28.0,29.833333333333332,0.8333333333333334
