PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
30.0,40.0,245.0,0.0,0.0,4.0,38.0,7.1,75.0,90.1,21.0,125.0,6.0,3.0,2.0,2.0,3.0,3.0,4.0,174.0,6.0,14.0,0.0,1.0,30:28,2020-12-13,14,Sun,1:00PM ET,0,0,4-9,0,Denver Broncos,27.0,32.0,22.0,370.0,245.0,125.0,0.0,23.0,365.0,269.0,96.0,1.0,7.47,-8.51,-5.3,car,2020,12,2020,24.666666666666668,24.166666666666668,0.3076923076923077
21.0,35.0,249.0,0.0,0.0,3.0,9.0,7.4,60.0,81.7,27.0,115.0,4.3,1.0,3.0,3.0,1.0,1.0,4.0,183.0,4.0,12.0,1.0,2.0,30:51,2020-12-19,15,Sat,8:15PM ET,0,0,4-10,1,Green Bay Packers,16.0,24.0,20.0,364.0,249.0,115.0,1.0,20.0,291.0,96.0,195.0,0.0,-1.0,-6.96,-4.27,car,2020,12,2020,23.333333333333332,24.0,0.2857142857142857
19.0,28.0,167.0,1.0,1.0,4.0,30.0,7.0,67.9,80.5,35.0,113.0,3.2,1.0,0.0,0.0,2.0,3.0,5.0,235.0,6.0,15.0,2.0,3.0,35:36,2020-12-27,16,Sun,4:05PM ET,1,0,5-10,1,Washington Football Team,20.0,13.0,19.0,280.0,167.0,113.0,2.0,20.0,386.0,278.0,108.0,4.0,-5.85,5.49,7.24,car,2020,12,2020,21.0,22.166666666666668,0.3333333333333333
18.0,37.0,246.0,0.0,5.0,3.0,25.0,7.3,48.6,30.7,20.0,74.0,3.7,1.0,0.0,0.0,1.0,1.0,3.0,139.0,1.0,9.0,2.0,4.0,29:06,2020-01-03,17,Sun,4:25PM ET,0,0,5-11,0,New Orleans Saints,7.0,33.0,17.0,320.0,246.0,74.0,5.0,20.0,347.0,191.0,156.0,0.0,-14.42,-10.71,-0.09,car,2020,1,2020,14.333333333333334,19.5,0.3125
24.0,35.0,270.0,1.0,0.0,1.0,9.0,8.0,68.6,100.9,27.0,111.0,4.1,1.0,2.0,2.0,1.0,2.0,6.0,225.0,4.0,14.0,0.0,1.0,31:20,2021-09-12,1,Sun,1:00PM ET,1,0,1-0,0,New York Jets,19.0,14.0,18.0,381.0,270.0,111.0,1.0,16.0,252.0,207.0,45.0,1.0,1.31,10.0,-3.49,car,2021,9,2021,,,1.0
26.0,38.0,294.0,2.0,1.0,2.0,11.0,8.0,68.4,97.9,33.0,89.0,2.7,1.0,2.0,3.0,2.0,3.0,4.0,160.0,8.0,15.0,0.0,0.0,38:32,2021-09-19,2,Sun,1:00PM ET,1,0,2-0,0,New Orleans Saints,26.0,7.0,28.0,383.0,294.0,89.0,1.0,6.0,128.0,80.0,48.0,2.0,12.61,21.2,-12.63,car,2021,9,2021,,,1.0
23.0,34.0,290.0,0.0,0.0,3.0,14.0,8.9,67.6,94.0,33.0,117.0,3.5,3.0,1.0,1.0,3.0,3.0,3.0,111.0,5.0,11.0,0.0,1.0,35:45,2021-09-23,3,Thu,8:20PM ET,1,0,3-0,1,Houston Texans,24.0,9.0,28.0,407.0,290.0,117.0,0.0,14.0,193.0,151.0,42.0,0.0,14.35,5.6,-5.17,car,2021,9,2021,23.0,,1.0
26.0,39.0,266.0,2.0,2.0,5.0,35.0,7.7,66.7,81.8,24.0,113.0,4.7,2.0,0.0,1.0,4.0,4.0,3.0,136.0,4.0,13.0,3.0,3.0,33:36,2021-10-03,4,Sun,1:00PM ET,0,0,3-1,1,Dallas Cowboys,28.0,36.0,24.0,379.0,266.0,113.0,2.0,24.0,433.0,188.0,245.0,0.0,10.49,-19.39,-1.46,car,2021,10,2021,26.0,,0.75
21.0,37.0,158.0,1.0,3.0,3.0,19.0,4.8,56.8,42.4,30.0,109.0,3.6,0.0,3.0,3.0,1.0,1.0,7.0,229.0,5.0,15.0,0.0,0.0,35:03,2021-10-10,5,Sun,1:00PM ET,0,0,3-2,0,Philadelphia Eagles,18.0,21.0,17.0,267.0,158.0,109.0,3.0,15.0,273.0,182.0,91.0,2.0,-16.27,15.13,-3.99,car,2021,10,2021,23.333333333333332,,0.6
17.0,41.0,188.0,1.0,1.0,4.0,19.0,5.0,41.5,53.7,23.0,118.0,5.1,1.0,2.0,2.0,2.0,2.0,6.0,244.0,2.0,12.0,2.0,2.0,26:34,2021-10-17,6,Sun,1:00PM ET,0,1,3-3,0,Minnesota Vikings,28.0,34.0,20.0,306.0,188.0,118.0,3.0,26.0,571.0,373.0,198.0,1.0,-9.64,-8.77,12.64,car,2021,10,2021,24.666666666666668,23.833333333333332,0.5
