Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
17,Sun,1:00PM ET,1,0,13-3,1,Detroit Lions,23.0,20.0,25.0,432.0,312.0,120.0,1.0,17.0,305.0,134.0,171.0,1.0,8.54,-1.53,-4.01,2019,0.8125,gnb,2019-12-29
Division,Sun,6:40PM ET,1,0,14-3,0,Seattle Seahawks,28.0,23.0,22.0,344.0,235.0,109.0,0.0,23.0,375.0,265.0,110.0,0.0,18.63,-15.53,1.8,2019,0.8235294117647058,gnb,2019-01-12
Conf. Champ.,Sun,6:40PM ET,0,0,14-4,1,San Francisco 49ers,20.0,37.0,21.0,358.0,296.0,62.0,3.0,19.0,354.0,69.0,285.0,0.0,5.47,-18.03,-2.28,2019,0.7777777777777778,gnb,2019-01-19
1,Sun,1:00PM ET,1,0,1-0,1,Minnesota Vikings,43.0,34.0,31.0,522.0,364.0,158.0,0.0,25.0,382.0,248.0,134.0,1.0,28.03,-19.11,3.78,2020,1.0,gnb,2020-09-13
2,Sun,1:00PM ET,1,0,2-0,0,Detroit Lions,42.0,21.0,26.0,488.0,229.0,259.0,0.0,19.0,307.0,218.0,89.0,1.0,26.08,-2.93,-2.86,2020,1.0,gnb,2020-09-20
3,Sun,8:20PM ET,1,0,3-0,1,New Orleans Saints,37.0,30.0,24.0,369.0,271.0,98.0,0.0,21.0,397.0,275.0,122.0,1.0,19.67,-14.59,5.23,2020,1.0,gnb,2020-09-27
4,Mon,8:15PM ET,1,0,4-0,0,Atlanta Falcons,30.0,16.0,22.0,403.0,315.0,88.0,0.0,24.0,327.0,249.0,78.0,0.0,19.46,-5.57,0.14,2020,1.0,gnb,2020-10-05
6,Sun,4:25PM ET,0,0,4-1,1,Tampa Bay Buccaneers,10.0,38.0,13.0,201.0,107.0,94.0,2.0,21.0,324.0,166.0,158.0,0.0,-21.73,-15.29,4.79,2020,0.8,gnb,2020-10-18
7,Sun,1:00PM ET,1,0,5-1,1,Houston Texans,35.0,20.0,22.0,379.0,283.0,96.0,0.0,20.0,365.0,286.0,79.0,1.0,20.19,-1.7,-4.25,2020,0.8333333333333334,gnb,2020-10-25
8,Sun,1:00PM ET,0,0,5-2,0,Minnesota Vikings,22.0,28.0,24.0,400.0,291.0,109.0,1.0,20.0,324.0,151.0,173.0,0.0,13.95,-20.77,1.23,2020,0.7142857142857143,gnb,2020-11-01
9,Thu,8:20PM ET,1,0,6-2,1,San Francisco 49ers,34.0,17.0,21.0,405.0,294.0,111.0,0.0,17.0,337.0,282.0,55.0,2.0,19.59,-0.24,-3.72,2020,0.75,gnb,2020-11-05
10,Sun,1:00PM ET,1,0,7-2,0,Jacksonville Jaguars,24.0,20.0,16.0,395.0,315.0,80.0,2.0,16.0,260.0,151.0,109.0,1.0,1.82,10.89,-8.95,2020,0.7777777777777778,gnb,2020-11-15
11,Sun,4:25PM ET,0,1,7-3,1,Indianapolis Colts,31.0,34.0,21.0,367.0,301.0,66.0,4.0,23.0,420.0,280.0,140.0,2.0,6.48,-4.31,-4.3,2020,0.7,gnb,2020-11-22
12,Sun,8:20PM ET,1,0,8-3,0,Chicago Bears,41.0,25.0,28.0,393.0,211.0,182.0,0.0,26.0,350.0,229.0,121.0,3.0,27.57,-6.85,0.48,2020,0.7272727272727273,gnb,2020-11-29
